"Order ID","Sale Date","Sale price","COGS","Status","Store Name","Store Id","Customer Invoice Number"
"f4gt-h3qo","2020-07-10 22:19:25.588000","429.0","303.79","done","PandaNow (Wattana)","f4gt","ABB-0000004180"
"f4gt-2ers","2020-07-10 22:27:11.881000","60.0","50.08","done","PandaNow (Wattana)","f4gt","ABB-0000004181"
"f6cs-zjts","2020-07-10 22:32:06.662000","115.1","101.31","done","PandaNow (Ngamwongwan)","f6cs","ABB-0000004182"
"f4gt-fssy","2020-07-10 22:35:43.263000","116.02","88.74","done","PandaNow (Wattana)","f4gt","ABB-0000004183"
"f0yg-zgou","2020-07-10 22:54:29.026000","148.02","118.96","done","PandaNow (Lat Phrao)","f0yg","ABB-0000004185"
"f6cs-sw0r","2020-07-10 22:55:36.489000","899.0","695.00","done","PandaNow (Ngamwongwan)","f6cs","ABB-0000004184"
"f0yg-fonz","2020-07-10 23:07:48.273000","110.0","93.48","done","PandaNow (Lat Phrao)","f0yg","ABB-0000004186"
"f4gt-v5ff","2020-07-10 23:19:44.785000","65.0","45.56","done","PandaNow (Wattana)","f4gt","ABB-0000004187"
"f0yg-hic9","2020-07-10 23:36:16.819000","79.0","59.38","done","PandaNow (Lat Phrao)","f0yg","ABB-0000004189"
"f4gt-z0wf","2020-07-10 23:44:37.355000","66.0","120.95","done","PandaNow (Wattana)","f4gt","ABB-0000004188"
"f0yg-iqmk","2020-07-10 23:53:20.131000","80.0","61.40","done","PandaNow (Lat Phrao)","f0yg","ABB-0000004190"
"f0yg-4rl4","2020-07-11 00:02:37.299000","228.36","228.46","done","PandaNow (Lat Phrao)","f0yg","ABB-0000004192"
"f0yg-4y29","2020-07-11 00:02:30.662000","51.0","81.17","done","PandaNow (Lat Phrao)","f0yg","ABB-0000004191"
"f3mt-zirh","2020-07-11 00:03:53.486000","64.11","87.52","done","PandaNow (Sathorn)","f3mt","ABB-0000004196"
"f0yg-2txy","2020-07-11 00:05:29.469000","100.11","120.42","done","PandaNow (Lat Phrao)","f0yg","ABB-0000004193"
"f3mt-cfko","2020-07-11 00:06:21.952000","89.11","95.58","done","PandaNow (Sathorn)","f3mt","ABB-0000004197"
"f0yg-d9h3","2020-07-11 00:08:07.571000","50.44","95.88","done","PandaNow (Lat Phrao)","f0yg","ABB-0000004194"
"f0yg-kx91","2020-07-11 00:13:12.865000","50.0","107.19","done","PandaNow (Lat Phrao)","f0yg","ABB-0000004195"
"f3mt-i47r","2020-07-11 00:18:38.607000","56.11","81.05","done","PandaNow (Sathorn)","f3mt","ABB-0000004199"
"f4gt-bwe9","2020-07-11 00:20:55.027000","52.33","93.72","done","PandaNow (Wattana)","f4gt","ABB-0000004198"
"f3mt-li8z","2020-07-11 00:20:58.243000","50.16","88.48","done","PandaNow (Sathorn)","f3mt","ABB-0000004200"
"f3mt-k2mx","2020-07-11 00:23:37.219000","145.0","169.35","done","PandaNow (Sathorn)","f3mt","ABB-0000004201"
"f3mt-qwfa","2020-07-11 00:24:19.825000","58.0","96.28","done","PandaNow (Sathorn)","f3mt","ABB-0000004202"
"f0yg-5bu3","2020-07-11 00:43:09.062000","50.0","172.66","done","PandaNow (Lat Phrao)","f0yg","ABB-0000004203"
"f3mt-ijh3","2020-07-11 01:07:32.243000","59.35","108.50","done","PandaNow (Sathorn)","f3mt","ABB-0000004204"
"f0yg-l5eg","2020-07-11 01:11:52.516000","75.0","86.62","done","PandaNow (Lat Phrao)","f0yg","ABB-0000004205"
"f4gt-l918","2020-07-11 01:18:23.551000","125.0","102.20","done","PandaNow (Wattana)","f4gt","ABB-0000004206"
"f0yg-syua","2020-07-11 01:35:06.408000","54.11","81.17","done","PandaNow (Lat Phrao)","f0yg","ABB-0000004207"
"f4gt-p6wl","2020-07-11 01:45:19.261000","55.0","117.76","done","PandaNow (Wattana)","f4gt","ABB-0000004208"
"f6cs-srdg","2020-07-11 01:46:20.429000","55.11","78.81","done","PandaNow (Ngamwongwan)","f6cs","ABB-0000004209"
"f6cs-2vfb","2020-07-11 01:49:09.040000","207.11","162.17","done","PandaNow (Ngamwongwan)","f6cs","ABB-0000004210"
"f6cs-1d0y","2020-07-11 01:50:08.721000","50.0","79.56","done","PandaNow (Ngamwongwan)","f6cs","20205039"
"f4gt-4xn4","2020-07-11 01:53:57.770000","51.11","82.29","done","PandaNow (Wattana)","f4gt","ABB-0000004211"
"f0yg-ga1y","2020-07-11 01:55:08.654000","55.0","218.85","done","PandaNow (Lat Phrao)","f0yg","ABB-0000004212"
"f4gt-iasr","2020-07-11 02:36:18.483000","55.0","63.79","done","PandaNow (Wattana)","f4gt","ABB-0000004213"
"f4gt-6eom","2020-07-11 02:46:28.966000","0.22","47.94","done","PandaNow (Wattana)","f4gt","ABB-0000004214"
"f4gt-u6nk","2020-07-11 02:51:00.884000","75.55","119.85","done","PandaNow (Wattana)","f4gt","ABB-0000004215"
"f6cs-i5hb","2020-07-11 03:17:35.430000","145.0","162.26","done","PandaNow (Ngamwongwan)","f6cs","20205045"
"f0yg-1nnw","2020-07-11 03:25:14.299000","55.0","46.74","done","PandaNow (Lat Phrao)","f0yg","ABB-0000004216"
"f4gt-j64c","2020-07-11 03:28:41.987000","124.0","97.40","done","PandaNow (Wattana)","f4gt","ABB-0000004217"
"f0yg-5gzf","2020-07-11 04:05:37.472000","54.5","52.71","done","PandaNow (Lat Phrao)","f0yg","ABB-0000004218"
"f0yg-ut7s","2020-07-11 04:40:49.110000","50.0","75.87","done","PandaNow (Lat Phrao)","f0yg","ABB-0000004219"
"f4gt-piz2","2020-07-11 04:43:12.085000","51.0","87.22","done","PandaNow (Wattana)","f4gt","ABB-0000004220"
"f0yg-hxn5","2020-07-11 05:12:37.071000","68.11","99.25","done","PandaNow (Lat Phrao)","f0yg","ABB-0000004221"
"f3mt-4m4t","2020-07-11 05:51:42.479000","84.0","88.55","done","PandaNow (Sathorn)","f3mt","ABB-0000004222"
"f4gt-ed20","2020-07-11 05:54:49.139000","57.5","92.70","done","PandaNow (Wattana)","f4gt","ABB-0000004223"
"f3mt-y0ui","2020-07-11 06:03:49.522000","50.0","81.10","done","PandaNow (Sathorn)","f3mt","ABB-0000004224"
"f3mt-nlgi","2020-07-11 06:04:01.089000","50.0","80.40","done","PandaNow (Sathorn)","f3mt","ABB-0000004225"
"f3mt-my08","2020-07-11 06:11:39.463000","50.0","81.10","done","PandaNow (Sathorn)","f3mt","ABB-0000004226"
"f3mt-y6d9","2020-07-11 06:11:40.617000","50.0","80.40","done","PandaNow (Sathorn)","f3mt","ABB-0000004227"
"f0yg-tno4","2020-07-11 06:23:53.165000","58.0","96.28","done","PandaNow (Lat Phrao)","f0yg","ABB-0000004228"
"f3mt-yl4e","2020-07-11 06:25:10.853000","50.0","81.10","done","PandaNow (Sathorn)","f3mt","ABB-0000004229"
"f3mt-d5xp","2020-07-11 06:25:12.014000","50.0","80.40","done","PandaNow (Sathorn)","f3mt","ABB-0000004230"
"f6cs-3n1c","2020-07-11 06:30:34.829000","195.0","191.93","done","PandaNow (Ngamwongwan)","f6cs","20205061"
"f3mt-0ach","2020-07-11 06:36:11.010000","50.0","81.10","done","PandaNow (Sathorn)","f3mt","ABB-0000004231"
"f3mt-goqn","2020-07-11 06:36:12.158000","50.0","80.40","done","PandaNow (Sathorn)","f3mt","ABB-0000004232"
"f3mt-f9pp","2020-07-11 06:40:45.999000","50.0","81.10","done","PandaNow (Sathorn)","f3mt","ABB-0000004233"
"f4gt-5wmg","2020-07-11 06:45:45.403000","55.1","88.81","done","PandaNow (Wattana)","f4gt","ABB-0000004234"
"f3mt-o5a3","2020-07-11 06:47:04.564000","52.0","87.70","done","PandaNow (Sathorn)","f3mt","ABB-0000004236"
"f3mt-bulg","2020-07-11 06:47:03.040000","52.0","87.70","done","PandaNow (Sathorn)","f3mt","ABB-0000004235"
"f6cs-15fk","2020-07-11 06:50:15.375000","65.0","98.84","done","PandaNow (Ngamwongwan)","f6cs","20205068"
"f3mt-8euf","2020-07-11 06:54:16.495000","50.0","81.10","done","PandaNow (Sathorn)","f3mt","ABB-0000004237"
"f3mt-vgzr","2020-07-11 06:54:17.319000","50.0","80.40","done","PandaNow (Sathorn)","f3mt","ABB-0000004238"
"f3mt-z0c7","2020-07-11 07:13:42.424000","60.0","93.48","done","PandaNow (Sathorn)","f3mt","ABB-0000004239"
"f3mt-bdct","2020-07-11 07:23:01.299000","50.0","81.10","done","PandaNow (Sathorn)","f3mt","ABB-0000004240"
"f3mt-tl91","2020-07-11 07:25:26.953000","50.0","81.10","done","PandaNow (Sathorn)","f3mt","ABB-0000004241"
"f6cs-1895","2020-07-11 07:28:41.735000","62.0","90.30","done","PandaNow (Ngamwongwan)","f6cs","20205074"
"f3mt-m9zy","2020-07-11 07:35:18.692000","76.0","112.14","done","PandaNow (Sathorn)","f3mt","ABB-0000004242"
"f3mt-bv1j","2020-07-11 07:39:08.004000","90.52","148.41","done","PandaNow (Sathorn)","f3mt","ABB-0000004245"
"f3mt-yqxx","2020-07-11 07:39:43.852000","50.0","80.40","done","PandaNow (Sathorn)","f3mt","ABB-0000004243"
"f3mt-t5py","2020-07-11 07:39:57.487000","50.0","80.40","done","PandaNow (Sathorn)","f3mt","ABB-0000004244"
"f3mt-wtlb","2020-07-11 06:16:03.003000","60.0","93.48","done","PandaNow (Sathorn)","f3mt","ABB-0000004246"
"f3mt-qfsd","2020-07-11 07:43:42.117000","75.79","103.69","done","PandaNow (Sathorn)","f3mt","ABB-0000004247"
"f0yg-zwgl","2020-07-11 07:50:11.651000","50.44","95.88","done","PandaNow (Lat Phrao)","f0yg","ABB-0000004248"
"f6cs-s74m","2020-07-11 07:58:20.444000","58.11","100.00","done","PandaNow (Ngamwongwan)","f6cs","20205082"
"f0yg-726s","2020-07-11 08:02:44.922000","66.0","104.68","done","PandaNow (Lat Phrao)","f0yg","ABB-0000004249"
"f3mt-2iya","2020-07-11 08:03:02.358000","70.0","72.88","done","PandaNow (Sathorn)","f3mt","ABB-0000004250"
"f4gt-b8vj","2020-07-11 06:39:03.544000","61.0","84.94","done","PandaNow (Wattana)","f4gt","ABB-0000004251"
"f4gt-4338","2020-07-11 06:50:03.239000","57.11","91.55","done","PandaNow (Wattana)","f4gt","ABB-0000004252"
"f3mt-fpb1","2020-07-11 08:12:15.738000","50.0","80.40","done","PandaNow (Sathorn)","f3mt","ABB-0000004253"
"f3mt-d7ej","2020-07-11 08:12:24.024000","50.0","81.10","done","PandaNow (Sathorn)","f3mt","ABB-0000004254"
"f6cs-s7ee","2020-07-11 08:13:30.515000","54.11","57.15","done","PandaNow (Ngamwongwan)","f6cs","20205089"
"f0yg-cmvd","2020-07-11 08:16:21.655000","54.0","78.22","done","PandaNow (Lat Phrao)","f0yg","ABB-0000004255"
"f0yg-gvx4","2020-07-11 08:20:12.954000","513.92","388.06","done","PandaNow (Lat Phrao)","f0yg","ABB-0000004256"
"f6cs-d5ms","2020-07-11 08:21:52.173000","307.97","415.67","done","PandaNow (Ngamwongwan)","f6cs","20205092"
"f6cs-5ivt","2020-07-11 08:25:20.909000","59.0","81.86","done","PandaNow (Ngamwongwan)","f6cs","20205093"
"f6cs-wvur","2020-07-11 08:26:02.601000","58.0","100.56","done","PandaNow (Ngamwongwan)","f6cs","20205094"
"f0yg-kmtj","2020-07-11 08:30:56.187000","90.0","110.16","done","PandaNow (Lat Phrao)","f0yg","ABB-0000004258"
"f4gt-ht4u","2020-07-11 08:30:57.849000","60.0","93.48","done","PandaNow (Wattana)","f4gt","ABB-0000004257"
"f6cs-ncs4","2020-07-11 08:32:12.954000","50.42","93.50","done","PandaNow (Ngamwongwan)","f6cs","20205097"
"f6cs-fvi8","2020-07-11 08:34:15.267000","69.0","85.88","done","PandaNow (Ngamwongwan)","f6cs","20205098"
"f0yg-ybod","2020-07-11 08:35:50.339000","55.0","82.65","done","PandaNow (Lat Phrao)","f0yg","ABB-0000004260"
"f3mt-7snn","2020-07-11 07:09:03.349000","50.0","75.13","done","PandaNow (Sathorn)","f3mt","ABB-0000004259"
"f3mt-0sv2","2020-07-11 07:14:03.421000","52.0","82.01","done","PandaNow (Sathorn)","f3mt","ABB-0000004261"
"f0yg-hz1c","2020-07-11 07:47:03.298000","57.0","85.78","done","PandaNow (Lat Phrao)","f0yg","ABB-0000004262"
"f0yg-t72x","2020-07-11 08:40:16.299000","51.0","67.39","done","PandaNow (Lat Phrao)","f0yg","ABB-0000004263"
"f6cs-navw","2020-07-11 08:41:31.086000","50.44","95.88","done","PandaNow (Ngamwongwan)","f6cs","20205104"
"f6cs-rfc4","2020-07-11 08:42:40.812000","132.3","124.41","done","PandaNow (Ngamwongwan)","f6cs","20205105"
"f3mt-03mn","2020-07-11 08:43:04.817000","68.0","58.41","done","PandaNow (Sathorn)","f3mt","ABB-0000004264"
"f0yg-s7d1","2020-07-11 08:43:57.127000","52.0","74.99","done","PandaNow (Lat Phrao)","f0yg","ABB-0000004265"
"f3mt-fm5k","2020-07-11 08:44:58.861000","80.5","109.50","done","PandaNow (Sathorn)","f3mt","ABB-0000004266"
"f6cs-pxr6","2020-07-11 08:45:16.757000","169.0","180.73","done","PandaNow (Ngamwongwan)","f6cs","20205109"
"f0yg-ilph","2020-07-11 08:46:18.633000","51.0","76.64","done","PandaNow (Lat Phrao)","f0yg","ABB-0000004267"
"f3mt-w4rx","2020-07-11 08:55:47.968000","87.65","115.14","done","PandaNow (Sathorn)","f3mt","ABB-0000004268"
"f0yg-89da","2020-07-11 08:55:49.393000","65.0","91.17","done","PandaNow (Lat Phrao)","f0yg","ABB-0000004269"
"f0yg-bd03","2020-07-11 08:55:56.321000","59.0","150.47","done","PandaNow (Lat Phrao)","f0yg","ABB-0000004271"
"f3mt-qzvx","2020-07-11 08:55:58.898000","58.04","87.06","done","PandaNow (Sathorn)","f3mt","ABB-0000004270"
"f6cs-yhy5","2020-07-11 08:56:49.499000","57.5","89.72","done","PandaNow (Ngamwongwan)","f6cs","20205115"
"f6cs-onuc","2020-07-11 08:57:09.199000","60.0","74.89","done","PandaNow (Ngamwongwan)","f6cs","20205116"
"f6cs-5gcp","2020-07-11 08:59:07.829000","55.0","63.79","done","PandaNow (Ngamwongwan)","f6cs","20205117"
"f0yg-tpw1","2020-07-11 09:03:45.880000","51.0","76.04","done","PandaNow (Lat Phrao)","f0yg","ABB-0000004272"
"f4gt-3n04","2020-07-11 09:04:21.231000","58.0","90.30","done","PandaNow (Wattana)","f4gt","ABB-0000004274"
"f3mt-scu3","2020-07-11 07:40:03.612000","51.0","84.42","done","PandaNow (Sathorn)","f3mt","ABB-0000004278"
"f3mt-s35q","2020-07-11 09:07:16.681000","60.0","93.48","done","PandaNow (Sathorn)","f3mt","ABB-0000004273"
"f4gt-tebu","2020-07-11 09:07:28.517000","140.0","128.60","done","PandaNow (Wattana)","f4gt","ABB-0000004275"
"f4gt-5bc9","2020-07-11 09:10:17.302000","60.0","93.48","done","PandaNow (Wattana)","f4gt","ABB-0000004276"
"f0yg-3woq","2020-07-11 09:10:29.479000","62.14","100.59","done","PandaNow (Lat Phrao)","f0yg","ABB-0000004277"
"f6cs-41n1","2020-07-11 09:10:39.169000","152.68","171.35","done","PandaNow (Ngamwongwan)","f6cs","20205125"
"f0yg-50an","2020-07-11 09:22:32.864000","15.1","71.85","done","PandaNow (Lat Phrao)","f0yg","ABB-0000004279"
"f3mt-j63w","2020-07-11 09:23:09.629000","77.0","100.89","done","PandaNow (Sathorn)","f3mt","ABB-0000004280"
"f6cs-qtgm","2020-07-11 09:23:09.832000","117.0","139.76","done","PandaNow (Ngamwongwan)","f6cs","20205128"
"f6cs-o89k","2020-07-11 09:23:58.944000","56.0","81.19","done","PandaNow (Ngamwongwan)","f6cs","20205129"
"f4gt-mz29","2020-07-11 08:08:03.515000","64.0","84.34","done","PandaNow (Wattana)","f4gt","ABB-0000004281"
"f6cs-o196","2020-07-11 09:28:39.386000","57.0","85.06","done","PandaNow (Ngamwongwan)","f6cs","20205131"
"f4gt-z003","2020-07-11 09:28:49.716000","58.87","99.53","done","PandaNow (Wattana)","f4gt","ABB-0000004282"
"f6cs-wlsf","2020-07-11 08:01:03.605000","58.0","85.65","done","PandaNow (Ngamwongwan)","f6cs","20205133"
"f4gt-inge","2020-07-11 09:30:40.340000","52.0","78.65","done","PandaNow (Wattana)","f4gt","ABB-0000004283"
"f6cs-d7td","2020-07-11 09:31:20.657000","79.88","138.21","done","PandaNow (Ngamwongwan)","f6cs","20205135"
"f6cs-pc8i","2020-07-11 08:05:03.483000","85.6","133.25","done","PandaNow (Ngamwongwan)","f6cs","20205136"
"f6cs-bbv5","2020-07-11 09:32:31.657000","58.0","100.56","done","PandaNow (Ngamwongwan)","f6cs","20205137"
"f6cs-ret8","2020-07-11 09:32:52.200000","101.84","86.57","cancel","PandaNow (Ngamwongwan)","f6cs","20205138"
"f6cs-t75a","2020-07-11 09:34:03.638000","105.11","88.63","done","PandaNow (Ngamwongwan)","f6cs","20205139"
"f3mt-06kq","2020-07-11 08:09:03.526000","50.0","75.13","done","PandaNow (Sathorn)","f3mt","ABB-0000004284"
"f6cs-p7se","2020-07-11 08:14:03.550000","79.0","122.93","done","PandaNow (Ngamwongwan)","f6cs","20205141"
"f6cs-eu09","2020-07-11 09:39:09.643000","50.44","95.88","done","PandaNow (Ngamwongwan)","f6cs","20205142"
"f4gt-bp31","2020-07-11 08:21:03.646000","50.44","95.88","done","PandaNow (Wattana)","f4gt","ABB-0000004285"
"f4gt-mplo","2020-07-11 09:57:08.423000","78.11","67.55","done","PandaNow (Wattana)","f4gt","ABB-0000004286"
"f4gt-rld3","2020-07-11 09:57:25.254000","88.0","121.58","done","PandaNow (Wattana)","f4gt","ABB-0000004287"
"f6cs-0w55","2020-07-11 08:33:04.144000","65.11","101.04","done","PandaNow (Ngamwongwan)","f6cs","20205146"
"f0yg-27gq","2020-07-11 10:01:22.164000","391.0","290.19","done","PandaNow (Lat Phrao)","f0yg","ABB-0000004289"
"f3mt-m2aj","2020-07-11 09:25:04.037000","105.11","115.09","done","PandaNow (Sathorn)","f3mt","ABB-0000004288"
"f3mt-1uhe","2020-07-11 08:39:03.686000","50.0","90.58","done","PandaNow (Sathorn)","f3mt","ABB-0000004290"
"f6cs-uv31","2020-07-11 08:42:03.778000","115.0","153.08","done","PandaNow (Ngamwongwan)","f6cs","20205150"
"f3mt-ln4v","2020-07-11 09:40:04.308000","80.5","109.50","done","PandaNow (Sathorn)","f3mt","ABB-0000004291"
"f0yg-7g0k","2020-07-11 10:11:27.817000","152.8","120.28","done","PandaNow (Lat Phrao)","f0yg","ABB-0000004293"
"f0yg-8kpk","2020-07-11 10:11:29.318000","206.9","168.46","done","PandaNow (Lat Phrao)","f0yg","ABB-0000004292"
"f4gt-wxxn","2020-07-11 10:17:41.727000","108.22","95.50","done","PandaNow (Wattana)","f4gt","ABB-0000004295"
"f6cs-5j3z","2020-07-11 10:20:50.574000","103.0","85.61","done","PandaNow (Ngamwongwan)","f6cs","ABB-0000004294"
"f0yg-23vd","2020-07-11 10:23:12.029000","50.11","80.33","done","PandaNow (Lat Phrao)","f0yg","ABB-0000004296"
"f0yg-ugvb","2020-07-11 10:24:23.529000","101.0","77.77","done","PandaNow (Lat Phrao)","f0yg","ABB-0000004297"
"f6cs-s2kh","2020-07-11 10:27:44.701000","516.36","615.32","done","PandaNow (Ngamwongwan)","f6cs","20205158"
"f0yg-w0fh","2020-07-11 09:08:03.784000","55.0","86.17","done","PandaNow (Lat Phrao)","f0yg","ABB-0000004299"
"f3mt-5x52","2020-07-11 10:34:18.200000","58.87","99.53","done","PandaNow (Sathorn)","f3mt","ABB-0000004298"
"f0yg-atv6","2020-07-11 10:35:44.488000","50.0","77.56","done","PandaNow (Lat Phrao)","f0yg","ABB-0000004300"
"f3mt-ze66","2020-07-11 09:12:03.755000","54.0","0.00","done","PandaNow (Sathorn)","f3mt","ABB-0000004301"
"f0yg-hkh6","2020-07-11 09:13:04.176000","50.0","79.55","done","PandaNow (Lat Phrao)","f0yg","ABB-0000004302"
"f0yg-3ubs","2020-07-11 09:15:03.827000","60.04","82.28","done","PandaNow (Lat Phrao)","f0yg","ABB-0000004306"
"f0yg-2eyl","2020-07-11 10:46:31.225000","492.65","417.98","done","PandaNow (Lat Phrao)","f0yg","ABB-0000004303"
"f0yg-hyb3","2020-07-11 09:26:03.760000","53.0","116.31","done","PandaNow (Lat Phrao)","f0yg","ABB-0000004305"
"f6cs-ojmm","2020-07-11 10:50:44.472000","73.11","63.69","done","PandaNow (Ngamwongwan)","f6cs","ABB-0000004304"
"f6cs-i5s1","2020-07-11 11:01:08.992000","55.22","94.68","done","PandaNow (Ngamwongwan)","f6cs","20205168"
"f0yg-p4tu","2020-07-11 11:07:16.537000","90.0","130.53","done","PandaNow (Lat Phrao)","f0yg","ABB-0000004307"
"f4gt-uk4e","2020-07-11 09:49:04.145000","67.3","103.18","done","PandaNow (Wattana)","f4gt","ABB-0000004309"
"f4gt-w7dt","2020-07-11 09:51:04.059000","50.44","95.88","done","PandaNow (Wattana)","f4gt","ABB-0000004308"
"f3mt-ch98","2020-07-11 11:16:17.262000","51.0","122.09","done","PandaNow (Sathorn)","f3mt","ABB-0000004310"
"f6cs-fzjb","2020-07-11 11:23:29.654000","88.11","72.00","done","PandaNow (Ngamwongwan)","f6cs","ABB-0000004314"
"f4gt-dkbi","2020-07-11 10:17:03.139000","225.22","184.79","done","PandaNow (Wattana)","f4gt","ABB-0000004313"
"f0yg-cfc8","2020-07-11 11:26:14.301000","103.0","83.81","done","PandaNow (Lat Phrao)","f0yg","ABB-0000004311"
"f6cs-cvfy","2020-07-11 11:27:47.534000","79.0","59.38","done","PandaNow (Ngamwongwan)","f6cs","ABB-0000004312"
"f4gt-nfor","2020-07-11 10:09:03.054000","53.0","86.46","done","PandaNow (Wattana)","f4gt","ABB-0000004315"
"f0yg-gsgy","2020-07-11 10:14:03.056000","50.0","79.54","done","PandaNow (Lat Phrao)","f0yg","ABB-0000004316"
"f3mt-iys4","2020-07-11 10:17:03.006000","50.22","85.53","done","PandaNow (Sathorn)","f3mt","ABB-0000004319"
"f3mt-xh8b","2020-07-11 10:14:03.091000","64.0","101.87","done","PandaNow (Sathorn)","f3mt","ABB-0000004317"
"f4gt-rj91","2020-07-11 10:18:02.967000","68.68","101.27","done","PandaNow (Wattana)","f4gt","ABB-0000004318"
"f3mt-6vxs","2020-07-11 11:41:12.201000","121.0","176.93","done","PandaNow (Sathorn)","f3mt","ABB-0000004320"
"f4gt-c9oe","2020-07-11 11:42:43.501000","260.11","197.28","done","PandaNow (Wattana)","f4gt","ABB-0000004321"
"f4gt-mxdn","2020-07-11 11:49:01.826000","62.0","48.70","done","PandaNow (Wattana)","f4gt","ABB-0000004322"
"f0yg-usxr","2020-07-11 10:44:03.283000","74.0","97.40","done","PandaNow (Lat Phrao)","f0yg","ABB-0000004323"
"f4gt-zuoj","2020-07-11 10:48:03.349000","50.47","128.29","done","PandaNow (Wattana)","f4gt","ABB-0000004325"
"f4gt-b5xa","2020-07-11 10:47:03.188000","79.0","93.23","done","PandaNow (Wattana)","f4gt","ABB-0000004324"
"f3mt-sm6z","2020-07-11 12:11:16.799000","51.0","29.58","done","PandaNow (Sathorn)","f3mt","ABB-0000004326"
"f4gt-00ju","2020-07-11 12:14:45.476000","116.9","100.23","done","PandaNow (Wattana)","f4gt","ABB-0000004327"
"f6cs-04fc","2020-07-11 12:18:11.185000","59.0","72.34","done","PandaNow (Ngamwongwan)","f6cs","20205190"
"f4gt-jbm7","2020-07-11 12:27:29.280000","631.92","573.22","done","PandaNow (Wattana)","f4gt","ABB-0000004329"
"f4gt-ijh1","2020-07-11 12:30:12.066000","400.47","486.76","done","PandaNow (Wattana)","f4gt","ABB-0000004328"
"f6cs-8qoi","2020-07-11 12:32:28.835000","69.0","90.72","done","PandaNow (Ngamwongwan)","f6cs","20205193"
"f3mt-uhz9","2020-07-11 11:12:03.373000","68.0","95.94","done","PandaNow (Sathorn)","f3mt","ABB-0000004330"
"f0yg-lj6d","2020-07-11 12:41:43.369000","96.22","114.35","done","PandaNow (Lat Phrao)","f0yg","ABB-0000004331"
"f6cs-ekp7","2020-07-11 12:42:38.102000","66.65","93.03","done","PandaNow (Ngamwongwan)","f6cs","20205196"
"f4gt-s43c","2020-07-11 12:44:26.875000","55.25","102.02","done","PandaNow (Wattana)","f4gt","ABB-0000004332"
"f6cs-411e","2020-07-11 12:47:47.262000","54.0","78.17","done","PandaNow (Ngamwongwan)","f6cs","20205198"
"f4gt-9waa","2020-07-11 12:47:52.089000","55.0","85.67","done","PandaNow (Wattana)","f4gt","ABB-0000004334"
"f0yg-r6bb","2020-07-11 12:48:06.604000","58.0","85.66","done","PandaNow (Lat Phrao)","f0yg","ABB-0000004333"
"f0yg-478g","2020-07-11 12:51:00.181000","360.37","309.36","done","PandaNow (Lat Phrao)","f0yg","ABB-0000004335"
"f6cs-pqd3","2020-07-11 12:58:00.192000","100.0","119.16","done","PandaNow (Ngamwongwan)","f6cs","20205202"
"f6cs-apqu","2020-07-11 13:05:21.358000","50.0","79.80","done","PandaNow (Ngamwongwan)","f6cs","20205203"
"f3mt-c99f","2020-07-11 13:05:22.638000","121.0","142.24","done","PandaNow (Sathorn)","f3mt","ABB-0000004338"
